,spk,filename,stage,trigger start,trigger end,trigger score,SNR,NetSpeech,NetSpeechAccum,NoiseLevel,PlosiveRatio,SaturationRatio,SpeechRatio
3571,spk00012,RAW_SPK00012_M_P2199_L001_09_01_99_20180322_202004.wav,eval,304,880,0.012673412,inf,730,730,#NAME?,0,0,84.8837204
3572,spk00012,RAW_SPK00012_M_P2199_L001_11_01_99_20180322_210434.wav,eval,160,672,0.011240562,inf,530,530,#NAME?,0,0,58.24175644
3573,spk00012,RAW_SPK00012_M_P2199_L001_12_01_99_20180322_210520.wav,eval,256,784,0.010938428,inf,620,620,#NAME?,0,0,71.26436615
3574,spk00012,RAW_SPK00012_M_P2199_L001_13_01_99_20180322_210618.wav,eval,336,880,0.005702985,inf,550,550,#NAME?,0,0,58.51063919
3575,spk00012,RAW_SPK00012_M_P2199_L001_14_01_99_20180322_210753.wav,eval,0,528,0.003142361,inf,880,880,#NAME?,0,0,88.8888855
3576,spk00012,RAW_SPK00012_M_P2199_L001_15_01_99_20180322_210839.wav,eval,0,848,0.00305676,inf,650,650,#NAME?,0,0,65
3577,spk00012,RAW_SPK00012_M_P2199_L001_15_01_99_20180322_210839.wav,eval,0,848,0.00305676,inf,0,650,#NAME?,0,0,0
3578,spk00012,RAW_SPK00012_M_P2199_L001_16_01_99_20180322_210912.wav,eval,0,416,0.004391691,inf,580,580,#NAME?,0,0,63.04347992
3579,spk00013,RAW_SPK00013_M_P2115_L001_02_01_99_20180321_213049.wav,eval,608,1232,0.003648452,inf,900,900,#NAME?,0,0,90
3580,spk00013,RAW_SPK00013_M_P2115_L001_02_01_99_20180321_213049.wav,eval,608,1232,0.003648452,inf,950,1850,#NAME?,0,0,91.34615326
3581,spk00013,RAW_SPK00013_M_P2115_L001_02_01_99_20180321_213049.wav,eval,608,1232,0.003648452,inf,730,2580,#NAME?,0,0,70.19230652
3582,spk00013,RAW_SPK00013_M_P2115_L001_02_01_99_20180321_213049.wav,eval,608,1232,0.003648452,inf,0,2580,#NAME?,0,0,0
3583,spk00013,RAW_SPK00013_M_P2115_L001_03_01_99_20180321_213308.wav,eval,144,1072,0.012238906,inf,940,940,#NAME?,0,0,94
3584,spk00013,RAW_SPK00013_M_P2115_L001_03_01_99_20180321_213308.wav,eval,144,1072,0.012238906,inf,910,1850,#NAME?,0,0,87.5
3585,spk00013,RAW_SPK00013_M_P2115_L001_03_01_99_20180321_213308.wav,eval,144,1072,0.012238906,inf,670,2520,#NAME?,0,0,64.42308044
3586,spk00013,RAW_SPK00013_M_P2115_L001_03_01_99_20180321_213308.wav,eval,144,1072,0.012238906,inf,0,2520,#NAME?,0,0,0
3587,spk00013,RAW_SPK00013_M_P2115_L001_04_01_99_20180321_213431.wav,eval,864,1488,0.006116082,inf,940,940,#NAME?,0,0,94
3588,spk00013,RAW_SPK00013_M_P2115_L001_04_01_99_20180321_213431.wav,eval,864,1488,0.006116082,inf,940,1880,#NAME?,0,0,90.38461304
3589,spk00013,RAW_SPK00013_M_P2115_L001_04_01_99_20180321_213431.wav,eval,864,1488,0.006116082,inf,590,2470,#NAME?,0,0,56.73077011
3590,spk00013,RAW_SPK00013_M_P2115_L001_04_01_99_20180321_213431.wav,eval,864,1488,0.006116082,inf,70,2540,#NAME?,0,0,12.28070164
3591,spk00013,RAW_SPK00013_M_P2115_L001_05_01_99_20180321_213536.wav,eval,432,1360,0.033200839,inf,940,940,#NAME?,0,0,94
3592,spk00013,RAW_SPK00013_M_P2115_L001_05_01_99_20180321_213536.wav,eval,432,1360,0.033200839,inf,940,1880,#NAME?,0,0,90.38461304
3593,spk00013,RAW_SPK00013_M_P2115_L001_05_01_99_20180321_213536.wav,eval,432,1360,0.033200839,inf,540,2420,#NAME?,0,0,51.92307663
3594,spk00013,RAW_SPK00013_M_P2115_L001_05_01_99_20180321_213536.wav,eval,432,1360,0.033200839,inf,0,2420,#NAME?,0,0,0
3595,spk00013,RAW_SPK00013_M_P2115_L001_06_01_99_20180322_090729.wav,eval,0,672,0.006192285,inf,730,730,#NAME?,0,0,73
3596,spk00013,RAW_SPK00013_M_P2115_L001_06_01_99_20180322_090729.wav,eval,0,672,0.006192285,inf,880,1610,#NAME?,0,0,84.61538696
3597,spk00013,RAW_SPK00013_M_P2115_L001_06_01_99_20180322_090729.wav,eval,0,672,0.006192285,inf,860,2470,#NAME?,0,0,82.69230652
3598,spk00013,RAW_SPK00013_M_P2115_L001_06_01_99_20180322_090729.wav,eval,0,672,0.006192285,inf,240,2710,#NAME?,0,0,23.07692337
3599,spk00013,RAW_SPK00013_M_P2115_L001_07_01_99_20180322_111956.wav,eval,112,1040,0.003253772,inf,900,900,#NAME?,0,0,90
3600,spk00013,RAW_SPK00013_M_P2115_L001_07_01_99_20180322_111956.wav,eval,112,1040,0.003253772,inf,950,1850,#NAME?,0,0,91.34615326
3601,spk00013,RAW_SPK00013_M_P2115_L001_07_01_99_20180322_111956.wav,eval,112,1040,0.003253772,inf,850,2700,#NAME?,0,0,81.7307663
3602,spk00013,RAW_SPK00013_M_P2115_L001_07_01_99_20180322_111956.wav,eval,112,1040,0.003253772,inf,0,2700,#NAME?,0,0,0
3603,spk00013,RAW_SPK00013_M_P2115_L001_07_01_99_20180322_111956.wav,eval,112,1040,0.003253772,inf,0,2700,#NAME?,0,0,0
3604,spk00013,RAW_SPK00013_M_P2115_L001_08_01_99_20180322_112343.wav,eval,800,1376,0.00618025,inf,940,940,#NAME?,0,0,94
3605,spk00013,RAW_SPK00013_M_P2115_L001_08_01_99_20180322_112343.wav,eval,800,1376,0.00618025,inf,1000,1940,#NAME?,0,0,96.15384674
3606,spk00013,RAW_SPK00013_M_P2115_L001_08_01_99_20180322_112343.wav,eval,800,1376,0.00618025,inf,320,2260,#NAME?,0,0,30.76922989
3607,spk00013,RAW_SPK00013_M_P2115_L001_08_01_99_20180322_112343.wav,eval,800,1376,0.00618025,inf,0,2260,#NAME?,0,0,0
3608,spk00013,RAW_SPK00013_M_P2115_L001_09_01_99_20180322_112625.wav,eval,1008,1392,0.034941861,inf,300,300,#NAME?,0,0,18.51851845
3609,spk00013,RAW_SPK00013_M_P2115_L001_09_01_99_20180322_112625.wav,eval,1008,1392,0.034941861,inf,310,610,#NAME?,0,0,29.80769157
3610,spk00013,RAW_SPK00013_M_P2115_L001_09_01_99_20180322_112625.wav,eval,1008,1392,0.034941861,inf,0,610,#NAME?,0,0,0
3611,spk00013,RAW_SPK00013_M_P2115_L001_09_01_99_20180322_112625.wav,eval,1008,1392,0.034941861,inf,110,720,#NAME?,0,0,52.38095093
3612,spk00013,RAW_SPK00013_M_P2115_L001_10_01_99_20180322_113154.wav,eval,656,1296,0.032361217,inf,940,940,#NAME?,0,0,94
3613,spk00013,RAW_SPK00013_M_P2115_L001_10_01_99_20180322_113154.wav,eval,656,1296,0.032361217,inf,890,1830,#NAME?,0,0,85.57691956
3614,spk00013,RAW_SPK00013_M_P2115_L001_10_01_99_20180322_113154.wav,eval,656,1296,0.032361217,inf,290,2120,#NAME?,0,0,27.88461494
3615,spk00013,RAW_SPK00013_M_P2115_L001_10_01_99_20180322_113154.wav,eval,656,1296,0.032361217,inf,50,2170,#NAME?,0,0,13.88888931
3616,spk00013,RAW_SPK00013_M_P2115_L001_11_01_99_20180322_113546.wav,eval,832,1408,0.003094723,inf,400,400,#NAME?,0,0,40
3617,spk00013,RAW_SPK00013_M_P2115_L001_11_01_99_20180322_113546.wav,eval,832,1408,0.003094723,inf,480,880,#NAME?,0,0,46.15384674
3618,spk00013,RAW_SPK00013_M_P2115_L001_11_01_99_20180322_113546.wav,eval,832,1408,0.003094723,inf,180,1060,#NAME?,0,0,17.30769157
3619,spk00013,RAW_SPK00013_M_P2115_L001_11_01_99_20180322_113546.wav,eval,832,1408,0.003094723,inf,0,1060,#NAME?,0,0,0
3620,spk00013,RAW_SPK00013_M_P2115_L001_12_01_99_20180322_114536.wav,eval,736,1120,0.004655926,inf,890,890,#NAME?,0,0,89
3621,spk00013,RAW_SPK00013_M_P2115_L001_12_01_99_20180322_114536.wav,eval,736,1120,0.004655926,inf,940,1830,#NAME?,0,0,90.38461304
3622,spk00013,RAW_SPK00013_M_P2115_L001_12_01_99_20180322_114536.wav,eval,736,1120,0.004655926,inf,480,2310,#NAME?,0,0,46.15384674
3623,spk00013,RAW_SPK00013_M_P2115_L001_12_01_99_20180322_114536.wav,eval,736,1120,0.004655926,inf,0,2310,#NAME?,0,0,0
3624,spk00013,RAW_SPK00013_M_P2115_L001_13_01_99_20180322_115137.wav,eval,1472,2096,0.006750296,inf,940,940,#NAME?,0,0,94
3625,spk00013,RAW_SPK00013_M_P2115_L001_13_01_99_20180322_115137.wav,eval,1472,2096,0.006750296,inf,900,1840,#NAME?,0,0,86.53845978
3626,spk00013,RAW_SPK00013_M_P2115_L001_13_01_99_20180322_115137.wav,eval,1472,2096,0.006750296,inf,220,2060,#NAME?,0,0,21.15384674
3627,spk00013,RAW_SPK00013_M_P2115_L001_13_01_99_20180322_115137.wav,eval,1472,2096,0.006750296,inf,0,2060,#NAME?,0,0,0
3628,spk00013,RAW_SPK00013_M_P2115_L001_14_01_99_20180322_124425.wav,eval,1376,2016,0.007496679,inf,900,900,#NAME?,0,0,90
3629,spk00013,RAW_SPK00013_M_P2115_L001_14_01_99_20180322_124425.wav,eval,1376,2016,0.007496679,inf,800,1700,#NAME?,0,0,76.92308044
3630,spk00013,RAW_SPK00013_M_P2115_L001_14_01_99_20180322_124425.wav,eval,1376,2016,0.007496679,inf,550,2250,#NAME?,0,0,52.88461685
3631,spk00013,RAW_SPK00013_M_P2115_L001_14_01_99_20180322_124425.wav,eval,1376,2016,0.007496679,inf,170,2420,#NAME?,0,0,28.33333397
3632,spk00013,RAW_SPK00013_M_P2115_L001_15_01_99_20180322_155509.wav,eval,1120,1712,0.007067548,inf,940,940,#NAME?,0,0,94
3633,spk00013,RAW_SPK00013_M_P2115_L001_15_01_99_20180322_155509.wav,eval,1120,1712,0.007067548,inf,860,1800,#NAME?,0,0,82.69230652
3634,spk00013,RAW_SPK00013_M_P2115_L001_15_01_99_20180322_155509.wav,eval,1120,1712,0.007067548,inf,410,2210,#NAME?,0,0,39.42307663
3635,spk00013,RAW_SPK00013_M_P2115_L001_15_01_99_20180322_155509.wav,eval,1120,1712,0.007067548,inf,200,2410,#NAME?,0,0,74.07407379
3636,spk00013,RAW_SPK00013_M_P2115_L001_16_01_99_20180322_155749.wav,eval,1168,1760,0.004183398,inf,820,820,#NAME?,0,0,82
3637,spk00013,RAW_SPK00013_M_P2115_L001_16_01_99_20180322_155749.wav,eval,1168,1760,0.004183398,inf,830,1650,#NAME?,0,0,79.80769348
3638,spk00013,RAW_SPK00013_M_P2115_L001_16_01_99_20180322_155749.wav,eval,1168,1760,0.004183398,inf,240,1890,#NAME?,0,0,23.07692337
3639,spk00013,RAW_SPK00013_M_P2115_L001_16_01_99_20180322_155749.wav,eval,1168,1760,0.004183398,inf,0,1890,#NAME?,0,0,0
3640,spk00013,RAW_SPK00013_M_P2199_L001_02_01_99_20180321_213107.wav,eval,576,1216,0.006840509,inf,790,790,#NAME?,0,0,79
3641,spk00013,RAW_SPK00013_M_P2199_L001_02_01_99_20180321_213107.wav,eval,576,1216,0.006840509,inf,0,790,#NAME?,0,0,0
3642,spk00013,RAW_SPK00013_M_P2199_L001_02_01_99_20180321_213107.wav,eval,576,1216,0.006840509,inf,30,820,#NAME?,0,0,6.25
3643,spk00013,RAW_SPK00013_M_P2199_L001_03_01_99_20180321_213318.wav,eval,448,1120,0.003996082,inf,840,840,#NAME?,0,0,84
3644,spk00013,RAW_SPK00013_M_P2199_L001_03_01_99_20180321_213318.wav,eval,448,1120,0.003996082,inf,0,840,#NAME?,0,0,0
3645,spk00013,RAW_SPK00013_M_P2199_L001_03_01_99_20180321_213318.wav,eval,448,1120,0.003996082,inf,0,840,#NAME?,0,0,0
3646,spk00013,RAW_SPK00013_M_P2199_L001_04_01_99_20180321_213440.wav,eval,768,1472,0.030743402,inf,870,870,#NAME?,0,0,87
3647,spk00013,RAW_SPK00013_M_P2199_L001_04_01_99_20180321_213440.wav,eval,768,1472,0.030743402,inf,380,1250,#NAME?,0,0,36.53845978
3648,spk00013,RAW_SPK00013_M_P2199_L001_05_01_99_20180321_213545.wav,eval,64,992,0.02091398,inf,940,940,#NAME?,0,0,94
3649,spk00013,RAW_SPK00013_M_P2199_L001_05_01_99_20180321_213545.wav,eval,64,992,0.02091398,inf,90,1030,#NAME?,0,0,8.653845787
3650,spk00013,RAW_SPK00013_M_P2199_L001_05_01_99_20180321_213545.wav,eval,64,992,0.02091398,inf,0,1030,#NAME?,0,0,0
3651,spk00013,RAW_SPK00013_M_P2199_L001_06_01_99_20180322_090742.wav,eval,416,1056,0.006465969,inf,680,680,#NAME?,0,0,68
3652,spk00013,RAW_SPK00013_M_P2199_L001_06_01_99_20180322_090742.wav,eval,416,1056,0.006465969,inf,230,910,#NAME?,0,0,22.11538506
3653,spk00013,RAW_SPK00013_M_P2199_L001_06_01_99_20180322_090742.wav,eval,416,1056,0.006465969,inf,80,990,#NAME?,0,0,9.090909004
3654,spk00013,RAW_SPK00013_M_P2199_L001_07_01_99_20180322_112007.wav,eval,240,1168,0.006640277,inf,880,880,#NAME?,0,0,88
3655,spk00013,RAW_SPK00013_M_P2199_L001_07_01_99_20180322_112007.wav,eval,240,1168,0.006640277,inf,130,1010,#NAME?,0,0,12.5
3656,spk00013,RAW_SPK00013_M_P2199_L001_07_01_99_20180322_112007.wav,eval,240,1168,0.006640277,inf,0,1010,#NAME?,0,0,0
3657,spk00013,RAW_SPK00013_M_P2199_L001_08_01_99_20180322_112353.wav,eval,704,1312,0.021399263,inf,730,730,#NAME?,0,0,73
3658,spk00013,RAW_SPK00013_M_P2199_L001_08_01_99_20180322_112353.wav,eval,704,1312,0.021399263,inf,0,730,#NAME?,0,0,0
3659,spk00013,RAW_SPK00013_M_P2199_L001_08_01_99_20180322_112353.wav,eval,704,1312,0.021399263,inf,0,730,#NAME?,0,0,0
3660,spk00013,RAW_SPK00013_M_P2199_L001_09_01_99_20180322_112633.wav,eval,624,1360,0.013325901,inf,300,300,#NAME?,0,0,14.01869202
3661,spk00013,RAW_SPK00013_M_P2199_L001_10_01_99_20180322_113203.wav,eval,880,1568,0.014601583,inf,720,720,#NAME?,0,0,72
3662,spk00013,RAW_SPK00013_M_P2199_L001_10_01_99_20180322_113203.wav,eval,880,1568,0.014601583,inf,0,720,#NAME?,0,0,0
3663,spk00013,RAW_SPK00013_M_P2199_L001_10_01_99_20180322_113203.wav,eval,880,1568,0.014601583,inf,0,720,#NAME?,0,0,0
3664,spk00013,RAW_SPK00013_M_P2199_L001_11_01_99_20180322_113555.wav,eval,192,1120,0.017674617,inf,670,670,#NAME?,0,0,67
3665,spk00013,RAW_SPK00013_M_P2199_L001_11_01_99_20180322_113555.wav,eval,192,1120,0.017674617,inf,10,680,#NAME?,0,0,0.961538434
3666,spk00013,RAW_SPK00013_M_P2199_L001_11_01_99_20180322_113555.wav,eval,192,1120,0.017674617,inf,0,680,#NAME?,0,0,0
3667,spk00013,RAW_SPK00013_M_P2199_L001_12_01_99_20180322_114543.wav,eval,160,1472,0.00371214,inf,870,870,#NAME?,0,0,87
3668,spk00013,RAW_SPK00013_M_P2199_L001_12_01_99_20180322_114543.wav,eval,160,1472,0.00371214,inf,90,960,#NAME?,0,0,8.653845787
3669,spk00013,RAW_SPK00013_M_P2199_L001_12_01_99_20180322_114543.wav,eval,160,1472,0.00371214,inf,0,960,#NAME?,0,0,0
3670,spk00013,RAW_SPK00013_M_P2199_L001_13_01_99_20180322_115146.wav,eval,1024,1472,0.007601816,inf,860,860,#NAME?,0,0,86
3671,spk00013,RAW_SPK00013_M_P2199_L001_13_01_99_20180322_115146.wav,eval,1024,1472,0.007601816,inf,590,1450,#NAME?,0,0,59.59595871
3672,spk00013,RAW_SPK00013_M_P2199_L001_14_01_99_20180322_124434.wav,eval,1456,2096,0.016406213,inf,660,660,#NAME?,0,0,66
3673,spk00013,RAW_SPK00013_M_P2199_L001_14_01_99_20180322_124434.wav,eval,1456,2096,0.016406213,inf,120,780,#NAME?,0,0,11.53846169
3674,spk00013,RAW_SPK00013_M_P2199_L001_14_01_99_20180322_124434.wav,eval,1456,2096,0.016406213,inf,150,930,#NAME?,0,0,37.5
3675,spk00013,RAW_SPK00013_M_P2199_L001_15_01_99_20180322_155517.wav,eval,1264,1872,0.004344641,inf,940,940,#NAME?,0,0,94
3676,spk00013,RAW_SPK00013_M_P2199_L001_15_01_99_20180322_155517.wav,eval,1264,1872,0.004344641,inf,620,1560,#NAME?,0,0,62.62626266
3677,spk00013,RAW_SPK00013_M_P2199_L001_16_01_99_20180322_155756.wav,eval,1008,1632,0.012183529,inf,650,650,#NAME?,0,0,65
3678,spk00013,RAW_SPK00013_M_P2199_L001_16_01_99_20180322_155756.wav,eval,1008,1632,0.012183529,inf,20,670,#NAME?,0,0,1.923076868
3679,spk00013,RAW_SPK00013_M_P2199_L001_16_01_99_20180322_155756.wav,eval,1008,1632,0.012183529,inf,80,750,#NAME?,0,0,25.8064518
3680,spk00014,RAW_SPK00014_M_P2115_L001_02_01_99_20180321_224649.wav,eval,960,1344,0.005155323,inf,710,710,#NAME?,0,0,71
3681,spk00014,RAW_SPK00014_M_P2115_L001_02_01_99_20180321_224649.wav,eval,960,1344,0.005155323,inf,1000,1710,#NAME?,0,0,96.15384674
3682,spk00014,RAW_SPK00014_M_P2115_L001_02_01_99_20180321_224649.wav,eval,960,1344,0.005155323,inf,1000,2710,#NAME?,0,0,96.15384674
3683,spk00014,RAW_SPK00014_M_P2115_L001_02_01_99_20180321_224649.wav,eval,960,1344,0.005155323,inf,360,3070,#NAME?,0,0,34.61538315
3684,spk00014,RAW_SPK00014_M_P2115_L001_02_01_99_20180321_224649.wav,eval,960,1344,0.005155323,inf,70,3140,#NAME?,0,0,25.92592621
3685,spk00014,RAW_SPK00014_M_P2115_L001_03_01_99_20180321_225051.wav,eval,544,1472,0.011475315,inf,850,850,#NAME?,0,0,85
3686,spk00014,RAW_SPK00014_M_P2115_L001_03_01_99_20180321_225051.wav,eval,544,1472,0.011475315,inf,1000,1850,#NAME?,0,0,96.15384674
3687,spk00014,RAW_SPK00014_M_P2115_L001_03_01_99_20180321_225051.wav,eval,544,1472,0.011475315,inf,900,2750,#NAME?,0,0,86.53845978
3688,spk00014,RAW_SPK00014_M_P2115_L001_03_01_99_20180321_225051.wav,eval,544,1472,0.011475315,inf,80,2830,#NAME?,0,0,7.692307472
3689,spk00014,RAW_SPK00014_M_P2115_L001_04_01_99_20180321_225343.wav,eval,656,1584,0.009351881,inf,900,900,#NAME?,0,0,90
3690,spk00014,RAW_SPK00014_M_P2115_L001_04_01_99_20180321_225343.wav,eval,656,1584,0.009351881,inf,1000,1900,#NAME?,0,0,96.15384674
3691,spk00014,RAW_SPK00014_M_P2115_L001_04_01_99_20180321_225343.wav,eval,656,1584,0.009351881,inf,920,2820,#NAME?,0,0,88.46154022
3692,spk00014,RAW_SPK00014_M_P2115_L001_04_01_99_20180321_225343.wav,eval,656,1584,0.009351881,inf,180,3000,#NAME?,0,0,17.30769157
3693,spk00014,RAW_SPK00014_M_P2115_L001_04_01_99_20180321_225343.wav,eval,656,1584,0.009351881,inf,60,3060,#NAME?,0,0,31.57894707
3694,spk00014,RAW_SPK00014_M_P2115_L001_05_01_99_20180322_062317.wav,eval,1152,1728,0.003064112,inf,830,830,#NAME?,0,0,83
3695,spk00014,RAW_SPK00014_M_P2115_L001_05_01_99_20180322_062317.wav,eval,1152,1728,0.003064112,inf,940,1770,#NAME?,0,0,90.38461304
3696,spk00014,RAW_SPK00014_M_P2115_L001_05_01_99_20180322_062317.wav,eval,1152,1728,0.003064112,inf,880,2650,#NAME?,0,0,84.61538696
3697,spk00014,RAW_SPK00014_M_P2115_L001_05_01_99_20180322_062317.wav,eval,1152,1728,0.003064112,inf,0,2650,#NAME?,0,0,0
3698,spk00014,RAW_SPK00014_M_P2115_L001_05_01_99_20180322_062317.wav,eval,1152,1728,0.003064112,inf,0,2650,#NAME?,0,0,0
3699,spk00014,RAW_SPK00014_M_P2115_L001_06_01_99_20180322_063145.wav,eval,320,1248,0.003883759,inf,940,940,#NAME?,0,0,94
3700,spk00014,RAW_SPK00014_M_P2115_L001_06_01_99_20180322_063145.wav,eval,320,1248,0.003883759,inf,900,1840,#NAME?,0,0,86.53845978
3701,spk00014,RAW_SPK00014_M_P2115_L001_06_01_99_20180322_063145.wav,eval,320,1248,0.003883759,inf,920,2760,#NAME?,0,0,88.46154022
3702,spk00014,RAW_SPK00014_M_P2115_L001_06_01_99_20180322_063145.wav,eval,320,1248,0.003883759,inf,60,2820,#NAME?,0,0,5.769230843
3703,spk00014,RAW_SPK00014_M_P2115_L001_06_01_99_20180322_063145.wav,eval,320,1248,0.003883759,inf,0,2820,#NAME?,0,0,0
3704,spk00014,RAW_SPK00014_M_P2115_L001_07_01_99_20180322_073047.wav,eval,736,1344,0.680602006,inf,940,940,#NAME?,0,0,94
3705,spk00014,RAW_SPK00014_M_P2115_L001_07_01_99_20180322_073047.wav,eval,736,1344,0.680602006,inf,770,1710,#NAME?,0,0,74.03845978
3706,spk00014,RAW_SPK00014_M_P2115_L001_07_01_99_20180322_073047.wav,eval,736,1344,0.680602006,inf,480,2190,#NAME?,0,0,46.15384674
3707,spk00014,RAW_SPK00014_M_P2115_L001_07_01_99_20180322_073047.wav,eval,736,1344,0.680602006,inf,0,2190,#NAME?,0,0,0
3708,spk00014,RAW_SPK00014_M_P2199_L001_02_01_99_20180321_224757.wav,eval,384,1312,0.003326272,inf,940,940,#NAME?,0,0,94
3709,spk00014,RAW_SPK00014_M_P2199_L001_02_01_99_20180321_224757.wav,eval,384,1312,0.003326272,inf,1000,1940,#NAME?,0,0,96.15384674
3710,spk00014,RAW_SPK00014_M_P2199_L001_02_01_99_20180321_224757.wav,eval,384,1312,0.003326272,inf,70,2010,#NAME?,0,0,46.66666794
3711,spk00014,RAW_SPK00014_M_P2199_L001_03_01_99_20180321_225114.wav,eval,288,1216,0.020563335,inf,300,300,#NAME?,0,0,23.2558136
3712,spk00014,RAW_SPK00014_M_P2199_L001_03_01_99_20180321_225114.wav,eval,288,1216,0.020563335,inf,970,1270,#NAME?,0,0,93.2692337
3713,spk00014,RAW_SPK00014_M_P2199_L001_03_01_99_20180321_225114.wav,eval,288,1216,0.020563335,inf,620,1890,#NAME?,0,0,59.61538315
3714,spk00014,RAW_SPK00014_M_P2199_L001_03_01_99_20180321_225114.wav,eval,288,1216,0.020563335,inf,520,2410,#NAME?,0,0,50
3715,spk00014,RAW_SPK00014_M_P2199_L001_03_01_99_20180321_225114.wav,eval,288,1216,0.020563335,inf,60,2470,#NAME?,0,0,8
3716,spk00014,RAW_SPK00014_M_P2199_L001_04_01_99_20180321_225404.wav,eval,192,1120,0.003691271,inf,460,460,#NAME?,0,0,46
3717,spk00014,RAW_SPK00014_M_P2199_L001_04_01_99_20180321_225404.wav,eval,192,1120,0.003691271,inf,1000,1460,#NAME?,0,0,96.15384674
3718,spk00014,RAW_SPK00014_M_P2199_L001_04_01_99_20180321_225404.wav,eval,192,1120,0.003691271,inf,850,2310,#NAME?,0,0,81.7307663
3719,spk00014,RAW_SPK00014_M_P2199_L001_04_01_99_20180321_225404.wav,eval,192,1120,0.003691271,inf,20,2330,#NAME?,0,0,1.923076868
3720,spk00014,RAW_SPK00014_M_P2199_L001_04_01_99_20180321_225404.wav,eval,192,1120,0.003691271,inf,70,2400,#NAME?,0,0,9.459459305
3721,spk00014,RAW_SPK00014_M_P2199_L001_05_01_99_20180322_062353.wav,eval,0,928,0.013891337,inf,600,600,#NAME?,0,0,60
3722,spk00014,RAW_SPK00014_M_P2199_L001_05_01_99_20180322_062353.wav,eval,0,928,0.013891337,inf,1000,1600,#NAME?,0,0,96.15384674
3723,spk00014,RAW_SPK00014_M_P2199_L001_05_01_99_20180322_062353.wav,eval,0,928,0.013891337,inf,810,2410,#NAME?,0,0,77.88461304
3724,spk00014,RAW_SPK00014_M_P2199_L001_05_01_99_20180322_062353.wav,eval,0,928,0.013891337,inf,0,2410,#NAME?,0,0,0
3725,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,680,680,#NAME?,0,0,68
3726,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,1000,1680,#NAME?,0,0,96.15384674
3727,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,640,2320,#NAME?,0,0,61.53845978
3728,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,630,2950,#NAME?,0,0,60.57692337
3729,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,500,3450,#NAME?,0,0,48.07692337
3730,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,0,3450,#NAME?,0,0,0
3731,spk00014,RAW_SPK00014_M_P2199_L001_06_01_99_20180322_063217.wav,eval,944,1616,0.982104786,inf,0,3450,#NAME?,0,0,0
3732,spk00014,RAW_SPK00014_M_P2199_L001_07_01_99_20180322_073142.wav,eval,720,1280,0.003619858,inf,830,830,#NAME?,0,0,83
3733,spk00014,RAW_SPK00014_M_P2199_L001_07_01_99_20180322_073142.wav,eval,720,1280,0.003619858,inf,780,1610,#NAME?,0,0,75
3734,spk00014,RAW_SPK00014_M_P2199_L001_07_01_99_20180322_073142.wav,eval,720,1280,0.003619858,inf,50,1660,#NAME?,0,0,4.807692528
3735,spk00014,RAW_SPK00014_M_P2199_L001_08_01_99_20180322_104332.wav,eval,1136,1824,0.98758128,inf,820,820,#NAME?,0,0,82
3736,spk00014,RAW_SPK00014_M_P2199_L001_08_01_99_20180322_104332.wav,eval,1136,1824,0.98758128,inf,1000,1820,#NAME?,0,0,96.15384674
3737,spk00014,RAW_SPK00014_M_P2199_L001_08_01_99_20180322_104332.wav,eval,1136,1824,0.98758128,inf,230,2050,#NAME?,0,0,23.23232269
3738,spk00015,RAW_SPK00015_F_P2115_L001_02_01_99_20180322_004637.wav,eval,32,960,0.003573151,inf,880,880,#NAME?,0,0,88
3739,spk00015,RAW_SPK00015_F_P2115_L001_02_01_99_20180322_004637.wav,eval,32,960,0.003573151,inf,900,1780,#NAME?,0,0,86.53845978
3740,spk00015,RAW_SPK00015_F_P2115_L001_02_01_99_20180322_004637.wav,eval,32,960,0.003573151,inf,510,2290,#NAME?,0,0,49.03845978
3741,spk00015,RAW_SPK00015_F_P2115_L001_02_01_99_20180322_004637.wav,eval,32,960,0.003573151,inf,220,2510,#NAME?,0,0,31.4285717
3742,spk00015,RAW_SPK00015_F_P2115_L001_04_01_99_20180323_064546.wav,eval,496,1136,0.020632778,inf,800,800,#NAME?,0,0,80
3743,spk00015,RAW_SPK00015_F_P2115_L001_04_01_99_20180323_064546.wav,eval,496,1136,0.020632778,inf,1000,1800,#NAME?,0,0,96.15384674
3744,spk00015,RAW_SPK00015_F_P2115_L001_04_01_99_20180323_064546.wav,eval,496,1136,0.020632778,inf,1000,2800,#NAME?,0,0,96.15384674
3745,spk00015,RAW_SPK00015_F_P2115_L001_04_01_99_20180323_064546.wav,eval,496,1136,0.020632778,inf,790,3590,#NAME?,0,0,85.86956787
3746,spk00015,RAW_SPK00015_F_P2115_L001_05_01_99_20180323_064757.wav,eval,320,1024,0.003644812,inf,820,820,#NAME?,0,0,82
